Data ID,Classification,Confidence Score,Detailed Justification
D91,Malicious,0.89,"High-risk malicious email: significant metadata suspicious score (0.0024), high exfiltration behavior (0.2760), process execution via winword.exe, document download request, urgency targeting (1.0), high content spam score (0.2446), image only email (1), good authentication (SPF/DMARC pass), revoked certificate. Document-based attack with image obfuscation and revoked certificate."
D92,No Action,0.83,"Low-risk business communication: minimal sender reputation concerns (0.0008), no attachment threats, clean behavioral analysis, urgency targeting (0.5), good authentication (SPF/DKIM pass, DMARC fail), minimal URL reputation (0.0209), valid certificate. Standard business communication with minor authentication issue."
D93,No Action,0.86,"Legitimate business email: sensitive data request requires verification, minimal sender reputation concerns (0.0015), no attachment threats, clean behavioral analysis, urgency targeting (1.0), authentication failures (SPF softfail, DMARC fail), minimal URL reputation (0.0498), certificate mismatch. Standard business process with certificate security concern."
D94,Malicious,0.90,"High-risk malicious email: high sender domain reputation (0.3353) indicates compromised legitimate sender, meeting request (social engineering), urgency targeting (0.5), authentication failures (SPF pass, DKIM fail, DMARC fail), valid URL reputation (0.0135) but high exfiltration score (0.9991) and process execution confirm threat. Social engineering attack from compromised sender."
D95,Malicious,0.94,"High-risk malicious email: extremely high metadata suspicious score (0.9171), high behavioral sandbox score (0.3616), high exfiltration behavior (0.4042), process execution via winword.exe, high sender domain reputation (0.5676) indicates compromised legitimate sender, authentication failures (SPF fail), extremely low URL reputation (0.0002). Advanced malware from compromised high-reputation sender."
D96,No Action,0.84,"Low-risk business communication: minimal sender reputation concerns (5.55e-07), no attachment threats, clean behavioral analysis, urgency targeting (0.5), authentication failures (SPF softfail, DKIM fail), multiple URLs (4) with minimal reputation (0.0002), expired certificate. Standard business communication with certificate concern."
D97,Malicious,0.91,"High-risk malicious email: return path known malicious (1), legal threat request (social engineering), high exfiltration behavior (0.3924), process execution via outlook.exe, url_decoded_spoof_detected (1), good authentication (SPF pass, DMARC temperror), self-signed certificate. Legal threat social engineering with URL spoofing and compromised return path."
D98,Malicious,0.93,"Confirmed high-risk malicious threat: DMARC enforced (1) protection overridden, total IOCs (1), extremely high metadata suspicious score (0.4565), any exploit pattern detected (1), process execution via acrobat.exe, link click request, urgency targeting (1.0), high content spam score (0.9810), valid URL reputation but behavioral indicators confirm threat. PDF-based attack with known IOCs despite authentication protections."
D99,No Action,0.87,"Low-risk business communication: bank detail update request requiring verification, minimal sender reputation concerns (0.0010), no attachment threats, clean behavioral analysis, urgency targeting (1.0), good authentication (SPF/DKIM pass), multiple URLs (4) with minimal reputation (5.20e-05), self-signed certificate. Legitimate financial communication with certificate concern."
D100,Malicious,0.92,"High-risk malicious email: total IOCs (1), extremely high metadata suspicious score (0.6768), high exfiltration behavior (0.7433), process execution (winword.exe, powershell.exe), VPN/MFA reset request (credential harvesting), urgency targeting (1.0), multiple URL redirects (2), high URL reputation (0.6486) but behavioral indicators confirm threat. Advanced credential harvesting with known IOCs."
D78,Warning,0.81,"Warning classification: DMARC enforced (1) provides protection, wire transfer request (BEC risk), reply path known malicious (1), high SMTP IP reputation concerns (0.5114), urgency targeting (1.0), authentication failures (SPF/DKIM fail), self-signed certificate. Financial request with compromised reply path despite authentication protections requires verification."
D79,Malicious,0.92,"High-risk malicious email: extremely high behavioral sandbox score (0.9566), high AMSI suspicion (0.7066), high exfiltration behavior (0.1665), process execution (winword.exe, powershell.exe, regsvr32.exe), gift card request type, urgency targeting (1.0), user marked as spam (1), high return path reputation concerns (0.9837), expired certificate. Gift card social engineering with extremely high behavioral scores."
D80,Malicious,0.90,"High-risk malicious email: high sender domain reputation (0.2868) indicates compromised legitimate sender, significant metadata suspicious score (0.2430), high exfiltration behavior (0.5313), process execution via excel.exe, urgency targeting (1.0), user marked as spam (1), high content spam score (0.7851), extremely low URL reputation (7.52e-10). Excel-based malware from compromised sender."
D81,Malicious,0.91,"High-risk malicious email: total YARA matches (4), extremely high metadata suspicious score (0.8360), high exfiltration behavior (0.5784), process execution (winword.exe, powershell.exe), urgency targeting (1.0), authentication failures (SPF fail, DKIM neutral, DMARC temperror), minimal URL reputation (0.0056). Advanced malware with multiple YARA signature matches."
D82,Warning,0.85,"Warning classification: sender spoof detected (1) primary concern, invoice verification request, minimal sender reputation concerns (0.0001), good authentication (SPF pass, DMARC temperror), extremely low URL reputation (3.50e-09), valid certificate but spoofed sender with Analysis_of_the_qrcode_if_present (verdict-malicious) requires immediate caution. Spoofed invoice with malicious QR code detected."
D83,Malicious,0.94,"High-risk malicious email: extremely high sender domain reputation (0.8565) indicates compromised legitimate sender, DMARC enforced (1) overridden, any file hash malicious (1) confirms known malware, high behavioral sandbox score (0.1795), very high exfiltration behavior (0.8295), process execution (winword.exe, powershell.exe), unsubscribe link present (1), high content spam score (0.4172). Known malware from compromised high-reputation sender despite authentication protections."
D84,Malicious,0.92,"High-risk malicious email: high sender domain reputation (0.5291) indicates compromised legitimate sender, high behavioral sandbox score (0.1947), high exfiltration behavior (0.3149), process execution (winword.exe, powershell.exe, regsvr32.exe), urgency targeting (1.0), authentication failures (SPF fail), extremely low URL reputation (9.51e-15). Multi-process malware from compromised legitimate sender."
D85,Warning,0.80,"Warning classification: wire transfer request (BEC risk), high return path reputation concerns (0.3352), authentication failures (SPF fail, DMARC pass), minimal URL reputation (2.65e-10), valid certificate but financial request with infrastructure concerns requires verification."
D86,No Action,0.88,"Low-risk business communication: extremely high sender domain reputation (0.6670), no attachment threats, clean behavioral analysis, urgency targeting (1.0), authentication failures (SPF fail, DMARC none), minimal URL reputation (0.0015), valid certificate. Standard business communication from high-reputation sender with minor authentication issues."
D87,No Action,0.86,"Low-risk business communication: high sender domain reputation (0.2770), no attachment threats, clean behavioral analysis, urgency targeting (1.0), authentication failures (SPF fail, DMARC none), high URL reputation (0.6908), valid certificate. Standard business communication with minor authentication issues."
D88,No Action,0.87,"Low-risk business communication: extremely high sender domain reputation (0.4625), no attachment threats, clean behavioral analysis, urgency targeting (0.5), authentication failures (SPF fail, DKIM pass, DMARC fail), minimal URL reputation (0.0771), self-signed certificate. Standard business communication with certificate concern."
D89,Spam,0.79,"Spam classification: gift card request type (common spam theme), moderate sender domain reputation (0.1102), authentication failures (SPF pass, DKIM fail), extremely low URL reputation (0.0002), expired certificate, high site visual similarity (0.6562) suggests gift card spam with brand impersonation."
D90,Warning,0.81,"Warning classification: wire transfer request (BEC risk), minimal exfiltration behavior (0.4851), process execution via winword.exe, urgency targeting (0.0), good authentication (SPF pass, DKIM fail, DMARC temperror), self-signed certificate, high URL rendering behavior (0.6675). Infrastructure concerns with financial request require verification."
D91,Malicious,0.93,"High-risk malicious email: Authentication & Identity Assurance compromised (1), extremely high metadata suspicious score (0.1955), extremely high AMSI suspicion (0.9948), high exfiltration behavior (0.3416), process execution via winword.exe, document download request, urgency targeting (1.0), high SMTP IP reputation concerns (0.8682), valid certificate but behavioral indicators confirm advanced threat. Advanced malware with compromised authentication identity."
D92,No Action,0.84,"Low-risk business communication: minimal sender reputation concerns (0.0038), no attachment threats, clean behavioral analysis, urgency targeting (1.0), good authentication (SPF pass, DKIM neutral), high content spam score (0.1447) likely marketing content, minimal URL reputation (0.0005). Marketing communication with minor concerns."
D93,No Action,0.87,"Legitimate business email: sensitive data request requires verification, moderate sender domain reputation (0.0301), no attachment threats, clean behavioral analysis, urgency targeting (1.0), authentication failures (SPF/DKIM fail, DMARC pass), minimal URL reputation (0.0002), valid certificate. Standard business process with minor authentication issues."
D94,Malicious,0.90,"High-risk malicious email: significant metadata suspicious score (0.2261), high behavioral sandbox score (0.1332), high exfiltration behavior (0.2647), process execution via winword.exe, meeting request (social engineering), urgency targeting (1.0), authentication failures (SPF pass, DKIM fail, DMARC temperror), expired certificate. Social engineering attack with behavioral analysis."
D95,Malicious,0.89,"High-risk malicious email: return path mismatch (1), high behavioral sandbox score (0.1651), high exfiltration behavior (0.3356), process execution via winword.exe, unscannable attachment present (1) preventing full analysis, urgency targeting (1.0), good authentication (SPF/DKIM pass, DMARC fail), high URL rendering behavior (0.8961). Advanced malware with unscannable attachments."
D96,No Action,0.85,"Low-risk business communication: minimal sender reputation concerns (0.0006), no attachment threats, clean behavioral analysis, urgency targeting (0.0), good authentication (SPF pass, DMARC fail), minimal URL reputation (0.0043), self-signed certificate. Standard business communication with certificate concern."
D97,Malicious,0.92,"High-risk malicious email: extremely high temp email likelihood (0.9570), legal threat request (social engineering), urgency targeting (1.0), authentication failures (SPF pass, DKIM fail, DMARC fail), high URL reputation (0.6510) but temporary email with legal threat pattern, revoked certificate. Legal threat social engineering from temporary email with revoked certificate."
D98,Malicious,0.91,"High-risk malicious email: significant metadata suspicious score (0.1405), extremely high AMSI suspicion (0.5241), high exfiltration behavior (0.5883), process execution via acrobat.exe, link click request, urgency targeting (1.0), high URL rendering behavior (0.7552) but Analysis_of_the_qrcode_if_present verdict indicates non-malicious QR code. PDF-based attack with high behavioral scores despite clean QR code."
D99,No Action,0.86,"Low-risk business communication: bank detail update request requiring verification, moderate sender domain reputation (0.0269), no attachment threats, clean behavioral analysis, urgency targeting (1.0), authentication failures (SPF fail, DKIM pass, DMARC pass), reverse DNS invalid (0), valid certificate. Legitimate financial communication with minor DNS issue."
D100,Malicious,0.93,"High-risk malicious email: extremely high sender domain reputation (0.6137) indicates compromised legitimate sender, high metadata suspicious score (0.2742), extremely high behavioral sandbox score (0.3700), very high exfiltration behavior (0.6402), process execution (winword.exe, powershell.exe), VPN/MFA reset request (credential harvesting), urgency targeting (1.0), good authentication (SPF pass, DMARC temperror). Advanced credential harvesting from compromised high-reputation sender."
D100,Malicious,0.94,"Confirmed high-risk malicious threat: extremely high sender domain reputation (0.7062) indicates compromised legitimate sender, extremely high behavioral sandbox score (0.9455), ActiveX objects detected (1), high exfiltration behavior (0.4755), process execution (winword.exe, powershell.exe), return path known malicious (1), VPN/MFA reset request, smtp_ip_known_malicious (1), urgency targeting (1.0). Advanced ActiveX-based credential harvesting from compromised high-reputation sender with known malicious infrastructure."
D81,Malicious,0.90,"High-risk malicious email: high metadata suspicious score (0.3265), high behavioral sandbox score (0.1135), high exfiltration behavior (0.4081), process execution (winword.exe, powershell.exe), urgency targeting (1.0), high return path reputation concerns (0.3299), good URL reputation (0.3567) but behavioral indicators and process execution confirm threat, expired certificate. Document-based malware with behavioral analysis."
D82,No Action,0.88,"Low-risk business communication: extremely high sender domain reputation (0.6712), invoice verification request (legitimate business), no attachment threats, clean behavioral analysis, urgency targeting (1.0), authentication failures (SPF fail, DMARC pass), expired certificate, minimal URL reputation (4.10e-05). Standard business process from high-reputation sender with minor issues."
D83,Malicious,0.95,"High-risk malicious email: extremely high sender domain reputation (0.8565) indicates compromised legitimate sender, DMARC enforced (1) overridden, any file hash malicious (1) confirms known malware, high behavioral sandbox score (0.1795), very high exfiltration behavior (0.8295), process execution (winword.exe, powershell.exe), unsubscribe link present (1), high content spam score (0.4172), valid certificate but malicious file hash overrides protections. Known malware from compromised high-reputation sender despite strong authentication."
